"Address","Title 1","Occurrences","HTML hreflang 1","HTML hreflang 1 URL","HTTP hreflang 1","HTTP hreflang 1 URL","Sitemap hreflang 1","Sitemap hreflang 1 URL","Indexability","Indexability Status"
"https://unityverseacademy.com/blog-detay/blender-egitimi-blender-profesyonel-kullanim-rehberi-308/","Blender Eğitimi : Blender Profesyonel Kullanım Rehberi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/3ds-max-egitimi-30-saat-ozel-ders-1128/","3Ds Max Eğitimi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders-1431/","Ayrık Matematik (Discrete Mathematics) Eğitimi Özel Ders","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1481/","Unity 2D & 3D Oyun Geliştirme Kursu | Yüz Yüze","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders-1368/","Autodesk Fusion 360 Endüstriyel Ürün Tasarımı Uzmanlığı Canlı (Online) Özel Ders","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/bilgisayarli-muhasebe-egitimi-10-saat-1125/","Bilgisayarlı Muhasebe Eğitimi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/diferansiyel-denklemler-egitimi-ozel-ders-1434/","Diferansiyel Denklemler Eğitimi Özel Ders","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","UE5 Oyun Geliştirme Özel Ders | 100 Saat Online","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-canli-online-egitimi-585/","Yönetmenlik ve Sinematografiye Giriş Canlı (Online) Eğitimi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/egitim-koclugu-ozel-ders-1439/","Eğitim Koçluğu Özel Ders","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-1489/","Grafik Tasarım Kursu & Video Efekt | Yüz Yüze","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","ZBrush Kapsamlı Sculpting Kursu 36 Saat | YY","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/matematik-egitimi-ozel-ders-1428/","Matematik Eğitimi Özel Ders","0","","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/maya-egitimi-285/","Maya Eğitimi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/revit-egitimi-online-1129/","Revit Eğitimi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/sayfa/hakkimizda/25/","Hakkımızda","0","","","","","","","Non-Indexable","Canonicalised"
"https://unityverseacademy.com/blog-detay/3ds-max-egitimi-uv-mapping-ve-kaplama-yonetimi-305/","3DS Max Eğitimi : UV Mapping ve Kaplama Yönetimi","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat-1612/","Profesyonel Mimari Render ve Etkileşim Eğitimi Yüz Yüze 24 Saat","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-1504/","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Yüz Yüze","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim-654/","Unreal Engine 5 VR Kursu | Yüz Yüze Sanal Gerçeklik","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/autocad-egitimi-ozel-ders-1300/","AutoCAD Eğitimi Özel Ders","0","","","","","","","Indexable",""
"https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi-1072/","Sosyal Medya ve Google Reklamcılığı Canlı (Online) Eğitimi – Dijital Pazarlama Stratejileri","0","","","","","","","Indexable",""
