"Address","Occurrences","H2-1","H2-1 Length","H2-2","H2-2 Length","Indexability","Indexability Status"
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-online-egitimi-1528/","7","ZBrush ile Organik ve Karakter Modelleme Kursu – Dijital Sculpting Teknikleri (Online Canlı)","92","Goz Games Kurucu ortağıdır, sektörde 20 yılı aşkın süredir video kurgu, after effects, animasyon, 3D modelleme ve tasarım alanlarında çalışmaktadır. Ayrıca öğrenciler, Türkiye’nin saygın üniversitelerinin teknoparklarından ve Sanayi ve Teknoloji Bakanlığı’ndan onaylı Ar-Ge Projesi kapsamında dijital heykel ve karakter tasarımı proje ekibinde aktif olarak görev alır ve “ZBrush Proje Geliştirme Sertifikası” almaya hak kazanır. Eğitim sürecinde ZBrush yazılımı ile organik modelleme, karakter anatomisi, detaylandırma ve dijital heykel alanlarında ileri düzey teknik ve sanatsal beceriler geliştirirler. Oluşturdukları karakter ve yaratıcı konsept çalışmalarını ArtStation, CGSociety ve diğer uluslararası dijital sanat platformlarında sergileyerek, oyun, film ve dijital sanat endüstrilerinde profesyonel portföy oluştururlar ve kariyer fırsatlarında önemli bir avantaj elde ederler.","885","Indexable",""
"https://unityverseacademy.com/urun/adobe-illustrator-onlinecanli-ozel-ders-835/","21","Adobe Illustrator ile Grafik Tasarım Kursu – Birebir Online Özel Ders","69","","0","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-online-canli-egitim-653/","8","Unreal Engine 5 ile VR Sanal Gerçeklik Geliştirme Online Kursu","62","Eğitmen: Burak Kaya","19","Indexable",""
"https://unityverseacademy.com/urun/kurumsal-iletisim-egitimi-ozel-ders-1436/","2","Eğitim Koordinatörü: Öğr. Gör. Nevin Eryılmaz (CV için tıklayınız.)","67","","0","Indexable",""
"https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-yuz-yuze-egitimi-1002/","26","Adobe Photoshop & Illustrator ile Grafik Tasarım Kursu – Yüz Yüze Eğitim","72","","0","Indexable",""
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-599/","20","Eğitmen: Nevin Eryılmaz (CV için tıklayınız.) Nevin Eryılmaz, geleneksel ve dijital tasarım alanlarındaki 20 yılı aşkın sektör deneyimi yanı sıra, İstinye Üniversitesi'nde Bilgisayar Destekli Tasarım ve Animasyon önlisans ve Dijital Oyun Tasarımı lisans programlarının kurucusudur. Üniversitenin Dijital Oyun Tasarımı bölümündeki tasarım ve yazılım merkezli eğitim anlayışının öncüsü olmakla beraber, 2021 yılında aynı üniversitede Türkiye'nin ilk YÖK onaylı Dijital Oyun Araştırma Merkezi olan Dijital Oyun Geliştirme ve Animasyon Araştırma Uygulama Merkezi'ni kurmuştur ve iki sene boyunca Merkez Müdürü olarak görev almıştır. Merkez'de üniversitenin Animasyon ve Dijital Oyun Tasarımı programlarındaki öğrencilerin kendi oyunlarını geliştirerek oyun marketlerinde yayınlaması ve ticarileşmeleri desteklenmiştir. Eryılmaz'ın sektör ve akademi deneyimli kadrosunun etkisi ile, İstinye Üniversitesi Dijital Oyun Tasarımı bölümü iki senede Türkiye'nin ilk tercih edilen 3 üniversitesi arasına yerleşmiştir. Eryılmaz'ın Milli Eğitim Bakanlığı ve çeşitli dijital oyun şirketleri ortaklığında gerçekleşen proje ve çalışmaları devam etmektedir.","1139","3boyuntlu_modelleme_ve_animasyon2.jpg","37","Indexable",""
"https://unityverseacademy.com/urun/adobe-photoshop-yuz-yuze-egitim-783/","25","Adobe Photoshop ile Grafik Tasarım Kursu – Yüz Yüze Fotoğraf & Tasarım Eğitimi","78","","0","Indexable",""
"https://unityverseacademy.com/urun/mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-120-saat-1578/","9","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Online","71","Ne Öğreneceğim?","15","Indexable",""
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat-1613/","6","Profesyonel Mimari Render ve Etkileşim Eğitimi","46","Ne Öğreneceğim?","15","Indexable",""
"https://unityverseacademy.com/urun/3ds-max-egitimi-10-saat-ozel-ders-1446/","3","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/urun/cocuklar-icin-minecraft-ile-kodlama-egitimi-1689/","7","Çocuklar İçin Minecraft Education ile Kodlama ve Programlama Kursu (8-14 Yaş)","77","Eğitimin Amacı","14","Indexable",""
"https://unityverseacademy.com/urun/insan-kaynaklari-egitimi-ozel-ders-1437/","2","Eğitim Koordinatörü: Öğr. Gör. Nevin Eryılmaz (CV için tıklayınız.)","67","","0","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-8-ay-1479/","10","Öğrencilerimizin İlham Verici Başarı Hikayelerini Keşfedin https://unityverseacademy.com/blog/10","96","Unity ile Oyun Geliştirme Eğitimi","33","Indexable",""
"https://unityverseacademy.com/urun/proje-yonetimi-egitimi-1126/","3","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-ozel-ders-1056/","3","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/blog-detay/3b-modelleme-egitimleri-zbrush-ileri-seviye-284/","6","ZBrush İleri Seviye — Organik Sculpting, Detaylı Anatomi ve Dijital Heykel Rehberi","82","ZBrush ile Neler Yapabilirsiniz?","32","Indexable",""
"https://unityverseacademy.com/blog-detay/blender-egitimi-3d-modelleme-animasyon-ve-render-rehberi-280/","6","Blender Nedir? — 3D Modelleme, Animasyon ve Render Rehberi","58","Blender ile Neler Yapabilirsiniz?","33","Indexable",""
"https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-1122/","3","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/blog-detay/3dsmax-kursu-294/","8","3ds Max Nedir? Profesyonel 3D Modelleme, Render ve Animasyon Rehberi","68","3ds Max ile Neler Yapabilirsiniz?","33","Indexable",""
"https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi-614/","18","2B Çizgi Film ve Animasyon Uzmanlığı Eğitimi Eğitmen: Nevin Eryılmaz (CV için tıklayınız.) Nevin Eryılmaz, geleneksel ve dijital tasarım alanlarındaki 20 yılı aşkın sektör deneyimi yanı sıra, İstinye Üniversitesi'nde Bilgisayar Destekli Tasarım ve Animasyon önlisans ve Dijital Oyun Tasarımı lisans programlarının kurucusudur. Üniversitenin Dijital Oyun Tasarımı bölümündeki tasarım ve yazılım merkezli eğitim anlayışının öncüsü olmakla beraber, 2021 yılında aynı üniversitede Türkiye'nin ilk YÖK onaylı Dijital Oyun Araştırma Merkezi olan Dijital Oyun Geliştirme ve Animasyon Araştırma Uygulama Merkezi'ni kurmuştur ve iki sene boyunca Merkez Müdürü olarak görev almıştır. Merkez'de üniversitenin Animasyon ve Dijital Oyun Tasarımı programlarındaki öğrencilerin kendi oyunlarını geliştirerek oyun marketlerinde yayınlaması ve ticarileşmeleri desteklenmiştir. Eryılmaz'ın sektör ve akademi deneyimli kadrosunun etkisi ile, İstinye Üniversitesi Dijital Oyun Tasarımı bölümü iki senede Türkiye'nin ilk tercih edilen 3 üniversitesi arasına yerleşmiştir. Eryılmaz'ın Milli Eğitim Bakanlığı ve çeşitli dijital oyun şirketleri ortaklığında gerçekleşen proje ve çalışmaları devam etmektedir.","1184","Öğr. Gör. Nevin Eryılmaz'ın katıldığı programlardan bir kaçı:","61","Indexable",""
"https://unityverseacademy.com/blog-detay/blender-egitimi-blender-profesyonel-kullanim-rehberi-308/","10","Blender Profesyonel Kullanım Rehberi","36","Blender ile Profesyonel Düzeyde Neler Yapabilirsiniz?","53","Indexable",""
"https://unityverseacademy.com/urun/3ds-max-egitimi-30-saat-ozel-ders-1128/","3","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1481/","21","Unity ile 2D ve 3D Oyun Geliştirme Yüz Yüze Kursu","49","Ne Öğreneceğim?","15","Indexable",""
"https://unityverseacademy.com/urun/bilgisayarli-muhasebe-egitimi-10-saat-1125/","3","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","7","Unreal Engine 5 Oyun Geliştirme 100 Saatlik Online Birebir Özel Ders","68","Eğitmen: Burak Kaya","19","Indexable",""
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-canli-online-egitimi-585/","4","","0","Eğitimimizden kareler:","22","Indexable",""
"https://unityverseacademy.com/urun/egitim-koclugu-ozel-ders-1439/","2","Eğitim Koordinatörü: Öğr. Gör. Nevin Eryılmaz (CV için tıklayınız.)","67","","0","Indexable",""
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-1489/","29","Grafik Tasarım Kursu & Video Efekt Uzmanlığı – Yüz Yüze Uygulamalı Eğitim","73","","0","Indexable",""
"https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","7","ZBrush Kapsamlı Sculpting Uzmanlığı Kursu – 36 Saat Organik ve Hard Surface Modelleme (Yüz Yüze)","96","Goz Games Kurucu ortağıdır, sektörde 20 yılı aşkın süredir video kurgu, after effects, animasyon, 3D modelleme ve tasarım alanlarında çalışmaktadır. Ayrıca öğrenciler, Türkiye’nin saygın üniversitelerinin teknoparklarından ve Sanayi ve Teknoloji Bakanlığı’ndan onaylı Ar-Ge Projesi kapsamında dijital heykel ve karakter tasarımı proje ekibinde aktif olarak görev alır ve “ZBrush Proje Geliştirme Sertifikası” almaya hak kazanır. Eğitim sürecinde ZBrush yazılımı ile organik modelleme, karakter anatomisi, detaylandırma ve dijital heykel alanlarında ileri düzey teknik ve sanatsal beceriler geliştirirler. Oluşturdukları karakter ve yaratıcı konsept çalışmalarını ArtStation, CGSociety ve diğer uluslararası dijital sanat platformlarında sergileyerek, oyun, film ve dijital sanat endüstrilerinde profesyonel portföy oluştururlar ve kariyer fırsatlarında önemli bir avantaj elde ederler.","885","Indexable",""
"https://unityverseacademy.com/blog-detay/maya-egitimi-285/","7","Maya İleri Seviye — Rigging ve Animation Profesyonel Rehberi","60","Maya Rigging & Animation ile Neler Yapabilirsiniz?","50","Indexable",""
"https://unityverseacademy.com/urun/revit-egitimi-online-1129/","4","Eğitimimizden kareler:","22","IMG_50372.jpg","13","Indexable",""
"https://unityverseacademy.com/blog-detay/3ds-max-egitimi-uv-mapping-ve-kaplama-yonetimi-305/","8","3ds Max’te UV Mapping ve Kaplama Yönetimi","41","UV Mapping ile Neler Elde Edersiniz?","36","Indexable",""
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat-1612/","6","Profesyonel Mimari Render ve Etkileşim Eğitimi","46","Ne Öğreneceğim?","15","Indexable",""
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-1504/","6","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Online","71","Ne Öğreneceğim?","15","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim-654/","7","Unreal Engine 5 ile VR Sanal Gerçeklik Geliştirme Yüz Yüze Kursu","64","Eğitmen: Burak Kaya","19","Indexable",""
"https://unityverseacademy.com/urun/autocad-egitimi-ozel-ders-1300/","8","","0","AutoCAD Eğitimi Özel Ders","25","Indexable",""
"https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi-1072/","7","Sosyal Medya ve Google Reklamcılığı Eğitimi","43","Neden Almalısınız?","18","Indexable",""
