"Address","Status Code","Status","HTML Word Count","Rendered HTML Word Count","Word Count Change","JS Word Count %","HTML Title","Rendered HTML Title","HTML H1","Rendered HTML H1","HTML Meta Description","Rendered HTML Meta Description","HTML Canonical","Rendered HTML Canonical","Unique Inlinks","Unique JS Inlinks","Unique Outlinks","Unique JS Outlinks","Unique External Outlinks","Unique External JS Outlinks","HTML Meta Robots 1","Rendered HTML Meta Robots 1","Pretty URL","Ugly URL","JS Error","JS Warning","JS Info","JS Debug","JS Issue"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-staj-garantili-598/","200","OK","4467","0","","","Unity Oyun Geliştirme Kursu Yüz Yüze | Staj Garantili","","Unity Oyun Geliştirme Kursu – Yüz Yüze Sınıf Eğitimi (Staj Garantili)","","Staj garantili Unity oyun geliştirme yüz yüze kursu. Sınıf ortamında uygulamalı C# ve Unity eğitimi ile oyun sektörüne hazırlanın.","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-staj-garantili-598/","","4","0","44","0","15","0","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-staj-garantili-598/","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-staj-garantili-598/","","","","",""
"https://unityverseacademy.com/urun/blender-3b-oyun-modelleme-canli-online-egitim-2/","200","OK","2154","0","","","Blender 3D Oyun Modelleme Kursu | Online Canlı","","Blender 3D Oyun Modelleme Kursu – Online Canlı (Karakter & Çevre Asset)","","Blender ile 3D oyun modelleme canlı online kursu. Karakter, çevre ve prop modelleme öğrenin. Ücretsiz yazılımla 3D artist olun!","","https://unityverseacademy.com/urun/blender-3b-oyun-modelleme-canli-online-egitim-2/","","4","0","46","0","12","0","","","https://unityverseacademy.com/urun/blender-3b-oyun-modelleme-canli-online-egitim-2/","https://unityverseacademy.com/urun/blender-3b-oyun-modelleme-canli-online-egitim-2/","","","","",""
"https://unityverseacademy.com/urun/yazilim-uzmanligi-yuz-yuze-egitimi-staj-garantili-669/","200","OK","5084","0","","","Yazılım Uzmanlığı Yüz Yüze Kursu | Staj Garantili","","Full Stack Yazılım Uzmanlığı Kursu – Yüz Yüze (Staj Garantili)","","Staj garantili yazılım uzmanlığı yüz yüze kursu. Sınıf ortamında uygulamalı yazılım eğitimi ile sektöre hazırlanın.","","https://unityverseacademy.com/urun/yazilim-uzmanligi-yuz-yuze-egitimi-staj-garantili-669/","","5","0","45","0","14","0","","","https://unityverseacademy.com/urun/yazilim-uzmanligi-yuz-yuze-egitimi-staj-garantili-669/","https://unityverseacademy.com/urun/yazilim-uzmanligi-yuz-yuze-egitimi-staj-garantili-669/","","","","",""
"https://unityverseacademy.com/kategori/grafik-tasarim-egitimleri-246/","200","OK","1570","0","","","Grafik - Tasarım Eğitimleri","","Grafik - Tasarım Eğitimleri","","Grafik - Tasarım Eğitimleri","","https://unityverseacademy.com/kategori/grafik-tasarim-egitimleri-246/","","174","0","94","0","7","0","","","https://unityverseacademy.com/kategori/grafik-tasarim-egitimleri-246/","https://unityverseacademy.com/kategori/grafik-tasarim-egitimleri-246/","","","","",""
"https://unityverseacademy.com/blog-detay/enes-bugra-cengizin-full-stack-developer-yolculugu-93/","200","OK","578","0","","","Enes Buğra Cengiz'in Full Stack Developer Yolculuğu","","Enes Buğra Cengiz'in Full Stack Developer Yolculuğu","","Enes Buğra Cengiz","","https://unityverseacademy.com/blog-detay/enes-bugra-cengizin-full-stack-developer-yolculugu-93/","","2","0","52","0","9","0","","","https://unityverseacademy.com/blog-detay/enes-bugra-cengizin-full-stack-developer-yolculugu-93/","https://unityverseacademy.com/blog-detay/enes-bugra-cengizin-full-stack-developer-yolculugu-93/","","","","",""
"https://unityverseacademy.com/kategori/matematik-ozel-ders-267/","200","OK","477","0","","","Matematik Özel Ders","","Matematik Özel Ders","","Matematik Özel Ders, Özel Dersler","","https://unityverseacademy.com/kategori/matematik-ozel-ders-267/","","174","0","41","0","7","0","","","https://unityverseacademy.com/kategori/matematik-ozel-ders-267/","https://unityverseacademy.com/kategori/matematik-ozel-ders-267/","","","","",""
"https://unityverseacademy.com/urun/yazilim-test-otomasyonu-egitimi-canli-online-egitimi-staj-garantili-7/","200","OK","3974","0","","","Test Otomasyon Kursu Online | Staj Garantili QA","","Yazılım Test Otomasyon Kursu – Online Canlı (Staj Garantili) QA & SDET","","Staj garantili yazılım test otomasyon online kursu. Selenium, API test ve QA süreçlerini öğrenin, SDET kariyerine başlayın!","","https://unityverseacademy.com/urun/yazilim-test-otomasyonu-egitimi-canli-online-egitimi-staj-garantili-7/","","5","0","45","0","13","0","","","https://unityverseacademy.com/urun/yazilim-test-otomasyonu-egitimi-canli-online-egitimi-staj-garantili-7/","https://unityverseacademy.com/urun/yazilim-test-otomasyonu-egitimi-canli-online-egitimi-staj-garantili-7/","","","","",""
"https://unityverseacademy.com/sayfa/iletisim-5/","200","OK","327","0","","","İLETİŞİM BİLGİLERİ","","İLETİŞİM BİLGİLERİ","","İLETİŞİM BİLGİLERİ","","https://unityverseacademy.com/sayfa/iletisim-bilgileri-5/","","174","0","40","0","7","0","","","https://unityverseacademy.com/sayfa/iletisim-5/","https://unityverseacademy.com/sayfa/iletisim-5/","","","","",""
"https://unityverseacademy.com/kategori/oyun-gelistirme-ozel-ders-272/","200","OK","497","0","","","Oyun Geliştirme Özel Ders","","Oyun Geliştirme Özel Ders","","Oyun Geliştirme Özel Ders, Özel Dersler","","https://unityverseacademy.com/kategori/oyun-gelistirme-ozel-ders-272/","","174","0","43","0","7","0","","","https://unityverseacademy.com/kategori/oyun-gelistirme-ozel-ders-272/","https://unityverseacademy.com/kategori/oyun-gelistirme-ozel-ders-272/","","","","",""
"https://unityverseacademy.com/blog-detay/arda-bickinnin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-staj-sureci-89/","200","OK","834","0","","","Arda Biçkin’nin Yazılım Test Otomasyonu Eğitimi ve Testinium’daki Staj Süreci","","Arda Biçkin’nin Yazılım Test Otomasyonu Eğitimi ve Testinium’daki Staj Süreci","","Arda Biçkin’nin Yazılım Test Otomasyonu Eğitimi ve Testinium’daki Staj Süreci","","https://unityverseacademy.com/blog-detay/arda-bickinnin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-staj-sureci-89/","","2","0","52","0","7","0","","","https://unityverseacademy.com/blog-detay/arda-bickinnin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-staj-sureci-89/","https://unityverseacademy.com/blog-detay/arda-bickinnin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-staj-sureci-89/","","","","",""
"https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","200","OK","684","0","","","Osman Derebaşı'nın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","","Osman Derebaşı'nın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","","Osman Derebaşı","","https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","","3","0","52","0","7","0","","","https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","","","","",""
"https://unityverseacademy.com/kategori/senaryo-sinema-ve-yonetmenlik-egitimleri-252/","200","OK","593","0","","","Senaryo, Sinema ve Yönetmenlik Eğitimleri","","Senaryo, Sinema ve Yönetmenlik Eğitimleri","","Senaryo, Sinema ve Yönetmenlik Eğitimleri","","https://unityverseacademy.com/kategori/senaryo-sinema-ve-yonetmenlik-egitimleri-252/","","174","0","48","0","7","0","","","https://unityverseacademy.com/kategori/senaryo-sinema-ve-yonetmenlik-egitimleri-252/","https://unityverseacademy.com/kategori/senaryo-sinema-ve-yonetmenlik-egitimleri-252/","","","","",""
"https://unityverseacademy.com/kategori/yazilim-egitimleri-245/","200","OK","2102","0","","","Yazılım  Eğitimleri","","Yazılım Eğitimleri","","Aranan Programcı Olma,Python, Java, C#, c sharp, mobil, mobil uygulama, uygulama geliştirme, kodlama, yazılım, Yazılım Uzmanlığı, C Sharp Programlama, Yazılım Kalitesi ve Testi, yazılım kalitesi, yazılım testi, tester, Software Quality a","","https://unityverseacademy.com/kategori/yazilim-egitimleri-245/","","174","0","122","0","7","0","","","https://unityverseacademy.com/kategori/yazilim-egitimleri-245/","https://unityverseacademy.com/kategori/yazilim-egitimleri-245/","","","","",""
"https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","200","OK","2941","0","","","Python Bootcamp 2026 Online | Sıfırdan AI & Veri","","Python Bootcamp 2026 – Sıfırdan İleri Seviye Online Canlı (AI & Veri Bilimi)","","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","4","0","45","0","14","0","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","",""
"https://unityverseacademy.com/kategori/3d-modelleme-egitimleri-247/","200","OK","1147","0","","","3B Modelleme Eğitimleri","","3D Modelleme Eğitimleri","","3d eğitim, blender, modelleme, modelling, substance 3d, maya, autodesk, maya kursu, maya eğitimi, maya","","https://unityverseacademy.com/kategori/3d-modelleme-egitimleri-247/","","174","0","71","0","7","0","","","https://unityverseacademy.com/kategori/3d-modelleme-egitimleri-247/","https://unityverseacademy.com/kategori/3d-modelleme-egitimleri-247/","","","","",""
"https://unityverseacademy.com/kategori/staj-garantili-egitimler-266/","200","OK","614","0","","","Staj Garantili Eğitimler, Yazılım Eğitimleri","","Staj Garantili Eğitimler","","Staj Garantili Eğitimler, Yazılım Eğitimleri","","https://unityverseacademy.com/kategori/staj-garantili-egitimler-266/","","174","0","49","0","7","0","","","https://unityverseacademy.com/kategori/staj-garantili-egitimler-266/","https://unityverseacademy.com/kategori/staj-garantili-egitimler-266/","","","","",""
"https://unityverseacademy.com/sayfa/egitmenler-10/","200","OK","267","0","","","Eğitmenlerimiz","","EĞİTMENLERİMİZ","","EĞİTMENLERİMİZ","","https://unityverseacademy.com/sayfa/egitmenlerimiz-10/","","174","0","52","0","9","0","","","https://unityverseacademy.com/sayfa/egitmenler-10/","https://unityverseacademy.com/sayfa/egitmenler-10/","","","","",""
"https://unityverseacademy.com/blog-detay/emre-gungorun-sps-senurdaki-robotic-system-developer-yolculugu-95/","200","OK","585","0","","","Emre Güngör'ün SPS SENUR'daki Robotic System Developer Yolculuğu","","Emre Güngör'ün SPS SENUR'daki Robotic System Developer Yolculuğu","","Emre Güngör","","https://unityverseacademy.com/blog-detay/emre-gungorun-sps-senurdaki-robotic-system-developer-yolculugu-95/","","2","0","52","0","8","0","","","https://unityverseacademy.com/blog-detay/emre-gungorun-sps-senurdaki-robotic-system-developer-yolculugu-95/","https://unityverseacademy.com/blog-detay/emre-gungorun-sps-senurdaki-robotic-system-developer-yolculugu-95/","","","","",""
"https://unityverseacademy.com/blog-detay/can-kalyoncuoglu-hayallerden-gerceklere-128/","200","OK","525","0","","","Can Kalyoncuoğlu: Hayallerden Gerçeklere","","Can Kalyoncuoğlu: Hayallerden Gerçeklere","","Can Kalyoncuoğlu: Hayallerden Gerçeklere","","https://unityverseacademy.com/blog-detay/can-kalyoncuoglu-hayallerden-gerceklere-128/","","3","0","52","0","8","0","","","https://unityverseacademy.com/blog-detay/can-kalyoncuoglu-hayallerden-gerceklere-128/","https://unityverseacademy.com/blog-detay/can-kalyoncuoglu-hayallerden-gerceklere-128/","","","","",""
"https://unityverseacademy.com/urun/rhino-egitimi-24-saat-online-ozel-ders-1131/","200","OK","509","0","","","Rhino Eğitimi","","Rhino Eğitimi 24 Saat Online Özel Ders","","Rhino Eğitimi, 3D modelleme ve tasarım süreçlerinde yaygın olarak kullanılan güçlü bir yazılım olan Rhino’yu öğrenmek isteyenler için kapsamlı bir eğitim programıdır. Rhino, özellikle endüstriyel tasarım, mimarlık, iç mimarlık ve","","https://unityverseacademy.com/urun/rhino-egitimi-24-saat-online-ozel-ders-1131/","","3","0","44","0","11","0","","","https://unityverseacademy.com/urun/rhino-egitimi-24-saat-online-ozel-ders-1131/","https://unityverseacademy.com/urun/rhino-egitimi-24-saat-online-ozel-ders-1131/","","","","",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1045/","200","OK","3682","0","","","Unity Oyun Geliştirme Özel Ders | Birebir Yüz Yüze","","Unity Oyun Geliştirme Özel Ders – Birebir Yüz Yüze Eğitim","","Unity ile birebir oyun geliştirme özel dersi. Kişiye özel müfredatla C# ve Unity öğrenin, kendi hızınızda ilerleyin. Hemen bilgi alın!","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1045/","","3","0","44","0","14","0","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1045/","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1045/","","","","",""
"https://unityverseacademy.com/urun/revit-egitimi-yuz-yuze-1581/","200","OK","921","0","","","Revit Eğitimi","","Revit Eğitimi Yüz Yüze","","Revit Eğitimi, mimarlık, mühendislik ve inşaat (AEC) sektörlerinde yaygın olarak kullanılan ve 3D BIM (Building Information Modeling) yazılımı olan Revit","","https://unityverseacademy.com/urun/revit-egitimi-yuz-yuze-1581/","","3","0","44","0","11","0","","","https://unityverseacademy.com/urun/revit-egitimi-yuz-yuze-1581/","https://unityverseacademy.com/urun/revit-egitimi-yuz-yuze-1581/","","","","",""
"https://unityverseacademy.com/blog/10/","200","OK","419","0","","","ÇALIŞMA HAYATINA ATILAN MEZUNLARIMIZIN BAŞARI HİKAYELERİ","","ÇALIŞMA HAYATINA ATILAN MEZUNLARIMIZIN BAŞARI HİKAYELERİ","","ÇALIŞMA HAYATINA ATILAN MEZUNLARIMIZIN BAŞARI HİKAYELERİ","","https://unityverseacademy.com/blog/10/","","106","0","55","0","7","0","","","https://unityverseacademy.com/blog/10/","https://unityverseacademy.com/blog/10/","","","","",""
"https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat-1591/","200","OK","720","0","","","Autodesk Fusion 360 Endüstriyel Ürün Tasarımı Uzmanlığı Yüz Yüze Özel Ders 20 saat","","Autodesk Fusion 360 Endüstriyel Ürün Tasarımı Uzmanlığı Yüz Yüze Özel Ders 20 saat","","Autodesk Fusion 360 Endüstriyel Ürün Tasarımı Uzmanlığı Yüz Yüze Özel Ders 20 saat ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. Autodesk Fusion 360 Endüstriyel Ürün Tasarımı Uzmanlığı Yüz Yüze Özel Ders 20 saat, Animasyon Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat-1591/","","3","0","45","0","11","0","","","https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat-1591/","https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat-1591/","","","","",""
"https://unityverseacademy.com/urun/adobe-photoshop-onlinecanli-egitim-779/","200","OK","2896","0","","","Adobe Photoshop Online Kurs | Grafik Tasarım","","Adobe Photoshop Kursu – Online Canlı Grafik Tasarım Eğitimi","","Adobe Photoshop grafik tasarım kursu online canlı eğitim. Evinizden fotoğraf düzenleme ve dijital tasarım öğrenin!","","https://unityverseacademy.com/urun/adobe-photoshop-onlinecanli-egitim-779/","","3","0","45","0","12","0","","","https://unityverseacademy.com/urun/adobe-photoshop-onlinecanli-egitim-779/","https://unityverseacademy.com/urun/adobe-photoshop-onlinecanli-egitim-779/","","","","",""
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-1549/","200","OK","3021","0","","","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Online","","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Online","","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Online ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Online, Mimarlık Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-1549/","","3","0","44","0","12","0","","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-1549/","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-1549/","","","","",""
"https://unityverseacademy.com/urun/fen-bilimleri-egitimi-ozel-ders-1430/","200","OK","422","0","","","Fen Bilimleri Eğitimi Özel Ders","","Fen Bilimleri Eğitimi Özel Ders","","Fen Bilimleri Eğitimi Özel Ders ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. Fen Bilimleri Eğitimi Özel Ders, Özel Dersler kategorisinde.","","https://unityverseacademy.com/urun/fen-bilimleri-egitimi-ozel-ders-1430/","","3","0","44","0","12","0","","","https://unityverseacademy.com/urun/fen-bilimleri-egitimi-ozel-ders-1430/","https://unityverseacademy.com/urun/fen-bilimleri-egitimi-ozel-ders-1430/","","","","",""
"https://unityverseacademy.com/os/kariyer-is-14/","200","OK","251","0","","","KARIYER iŞ","","","","KARIYER","","https://unityverseacademy.com/os/kariyer-is-14/","","1","0","41","0","7","0","","","https://unityverseacademy.com/os/kariyer-is-14/","https://unityverseacademy.com/os/kariyer-is-14/","","","","",""
"https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online-1614/","200","OK","1694","0","","","3ds Max + Corona ile Fotogerçekçi Mimari Görselleştirme Eğitimi Online","","3ds Max + Corona ile Fotogerçekçi Mimari Görselleştirme Eğitimi Online","","3ds Max + Corona ile Fotogerçekçi Mimari Görselleştirme Eğitimi Online ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. 3ds Max + Corona ile Fotogerçekçi Mimari Görselleştirme Eğitimi Online, Mimarlık Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online-1614/","","3","0","44","0","11","0","","","https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online-1614/","https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online-1614/","","","","",""
"https://unityverseacademy.com/urun/microsoft-office-egitimi-10-saat-1639/","200","OK","334","0","","","Microsoft  Office Eğitimi 10 SAAT","","Microsoft Office Eğitimi 10 SAAT","","Microsoft  Office Eğitimi 10 SAAT ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. Microsoft  Office Eğitimi 10 SAAT, Muhasebe ve Ofis Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/microsoft-office-egitimi-10-saat-1639/","","3","0","50","0","12","0","","","https://unityverseacademy.com/urun/microsoft-office-egitimi-10-saat-1639/","https://unityverseacademy.com/urun/microsoft-office-egitimi-10-saat-1639/","","","","",""
"https://unityverseacademy.com/urun/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","200","OK","3484","0","","","Çocuklar İçin Unity Oyun & Kodlama Kursu | Yüz Yüze","","Çocuklar İçin Unity ile Oyun Geliştirme Yüz Yüze Eğitimi","","7-17 yaş çocuklara özel Unity ile oyun geliştirme ve kodlama yüz yüze kursu. Eğlenceli derslerle çocuğunuz oyun tasarımı öğrensin!","","https://unityverseacademy.com/urun/cocuklar-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","","3","0","44","0","14","0","","","https://unityverseacademy.com/urun/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","https://unityverseacademy.com/urun/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","","","","",""
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","200","OK","2448","0","","","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Yüz Yüze 120 Saat","","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Yüz Yüze 120 Saat","","Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Yüz Yüze 120 Saat ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. Mimarlık & İç Mimarlık için 3D Tasarım ve Görselleştirme Eğitimi Yüz Yüze 120 Saat, Mimarlık Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","","3","0","44","0","12","0","","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","","","","",""
"https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","200","OK","1413","0","","","AI Destekli Unity Oyun Geliştirme | Online Kurs","","Yapay Zeka (AI) Destekli Unity ile Oyun Geliştirme Kursu – Online Canlı","","Yapay zeka (AI) destekli Unity ile oyun geliştirme online kursu. AI teknolojileriyle oyun geliştirin, sektörde fark yaratın. Kaydolun!","","https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","","3","0","44","0","13","0","","","https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","","","","",""
"https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","200","OK","899","0","","","İç Mimarlık ve Dekorasyon Eğitimi","","İç Mimarlık ve Dekorasyon Eğitimi","","İç Mimarlık ve Dekorasyon Eğitimi, yaşam alanlarını estetik ve fonksiyonel bir şekilde tasarlamak isteyen herkes için kapsamlı bir eğitim programıdır. Bu eğitim, katılımcılara iç mekanların tasarımında kullanılan temel ilkelerden, re","","https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","","3","0","44","0","12","0","","","https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","","","","",""
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","200","OK","2748","0","","","UE5 Blueprint Oyun Geliştirme Kursu | 150 Saat Online","","Unreal Engine 5 Blueprint ile Kodsuz Oyun Geliştirme Kursu – 150 Saat Online","","150 saatlik Unreal Engine 5 Blueprint online kursu. Kodsuz (visual scripting) oyun geliştirmeyi öğrenin, profesyonel projeler üretin.","","https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","","3","0","45","0","14","0","","","https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","","","","",""
"https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","200","OK","3458","0","","","Flutter Mobil Uygulama Kursu | Online Canlı","","Flutter & Dart ile Cross-Platform Mobil Uygulama Geliştirme Kursu – Online","","Flutter & Dart ile cross-platform mobil uygulama geliştirme online kursu. iOS ve Android için tek kodla uygulama yapın!","","https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","","3","0","43","0","13","0","","","https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","","","","",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","200","OK","2426","0","","","Unity Oyun Geliştirme Online Özel Ders | Birebir","","Unity Oyun Geliştirme Özel Ders – Birebir Online Canlı Eğitim","","Unity ile birebir online oyun geliştirme özel dersi. Evinizden canlı eğitimle C# ve Unity öğrenin. Esnek saat seçenekleriyle başlayın!","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","","3","0","44","0","14","0","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","","","","",""
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","200","OK","314","0","","","2B Oyun Karakter Tasarımı ve Animasyon Özel Ders","","2B Oyun Karakter Tasarımı ve Animasyon Özel Ders","","2B Oyun Karakter Tasarımı ve Animasyon Özel Ders ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. 2B Oyun Karakter Tasarımı ve Animasyon Özel Ders, Animasyon Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","","3","0","43","0","11","0","","","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","","","","",""
"https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","200","OK","308","0","","","Excel Kursu Temelden İleri Seviyeye 10 saat","","Excel Kursu Temelden İleri Seviyeye 10 saat","","Excel Kursu Temelden İleri Seviyeye 10 saat ürünü, özellikleri ve en uygun fiyatları Unityverse Academy da. Excel Kursu Temelden İleri Seviyeye 10 saat, Muhasebe ve Ofis Eğitimleri kategorisinde.","","https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","","3","0","43","0","11","0","","","https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","","","","",""
